ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
OW849447.1|integron_01|OW849447.1_77	165	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	1.5.1.3	GO:0004146		WP_001083725.1	UPI00000BF132	UniRef100_Q79DQ2,UniRef50_Q59408,UniRef90_Q79DQ2
OW849448.1|integron_01|OW849448.1_36	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849448.1|integron_01|OW849448.1_37	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
OW849448.1|integron_01|OW849448.1_38	210	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	2.3.1.28	GO:0008811,GO:0016740,GO:0046677	COG0110,R	WP_000186237.1	UPI0000000D0A	UniRef100_P50868,UniRef50_P26841,UniRef90_P50868
OW849448.1|integron_01|OW849448.1_39	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
OW849448.1|integron_01|OW849448.1_40	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849448.1|integron_01|OW849448.1_41	292	tnp	IS3 family ISKpn18 transposase ORF B		GO:0004803				UniRef50_A0A3M3YNR9,UniRef90_A0A142CPN7
OW849448.1|integron_01|OW849448.1_42	105	tnp	IS3 family ISKpn18 transposase ORF A				WP_004151950.1	UPI000243A725	UniRef100_A0A1M2RYJ9,UniRef50_A0A2S4K7J2,UniRef90_A0A1M2RYJ9
OW849448.1|integron_01|OW849448.1_43	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849448.1|integron_01|OW849448.1_44	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849448.1|integron_01|OW849448.1_45	199	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82					UniRef50_A0A6P1J1R6,UniRef90_A0A1Z3MMD1
OW849448.1|integron_01|OW849448.1_46	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849448.1|integron_01|OW849448.1_47	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849448.1|integron_01|OW849448.1_48	208	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82		COG1670,JO		UPI0002A17C21	UniRef100_A0AAE9PX41,UniRef50_A0A6P1J1R6,UniRef90_D9MWQ6
OW849448.1|integron_01|OW849448.1_49	266	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	3.5.2.6	GO:0008800,GO:0016787,GO:0017001,GO:0042597,GO:0046677,GO:0046872		WP_013263789.1	UPI00000BF108	UniRef100_A0A0F7KYQ8,UniRef50_A0A0F7KYQ8,UniRef90_A0A0F7KYQ8
OW849454.1|integron_01|OW849454.1_8	115	resA	ResA resolvase				WP_022631493.1	UPI0003B2BCBF	UniRef100_A0A486JJX0,UniRef50_P06615,UniRef90_A0A377YP69
OW849454.1|integron_01|OW849454.1_9	234	tnp	IS6 family IS15DIV transposase		GO:0004803	COG3316,X	WP_001067855.1	UPI0000003DD8	UniRef100_A0A6H1PZP7,UniRef50_Q573Q1,UniRef90_A0A6H1PZP7
OW849454.1|integron_01|OW849454.1_10	182	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3				WP_012783949.1	UPI0001B22EC7	UniRef100_C7S9D1,UniRef50_C7S9D1,UniRef90_C7S9D1
OW849454.1|integron_01|OW849454.1_11	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
OW849454.1|integron_01|OW849454.1_12	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849454.1|integron_02|OW849454.1_31	201	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82	GO:0046677,GO:0047663			UPI000000170C	UniRef100_P19650,UniRef50_P19650,UniRef90_P19650
OW849454.1|integron_02|OW849454.1_32	258	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47	GO:0005524,GO:0009012,GO:0046677,GO:0070566				UniRef50_P0AG05,UniRef90_P0AG06
OW849454.1|integron_02|OW849454.1_33	274	blaOXA-9	oxacillin-hydrolyzing class D beta-lactamase OXA-9	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0046677		WP_000722315.1	UPI0000005703	UniRef100_P0A3M4,UniRef50_P0A3M4,UniRef90_P0A3M4
OW849454.1|integron_02|OW849454.1_34	83		Recombinase family protein				WP_000531311.1	UPI000011E3C7	UniRef100_A0A236MCT2,UniRef50_Q5J464,UniRef90_A0A236MCT2
OW849454.1|integron_02|OW849454.1_35	286	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	3.5.2.6	GO:0008800,GO:0030655,GO:0046677	COG2367,V	WP_000027057.1	UPI00000000E4	UniRef100_P62593,UniRef50_P62593,UniRef90_P62593
OW849454.1|integron_02|OW849454.1_36	136		IS6 family transposase		GO:0004803			UPI0001D043C8	UniRef100_A0A1X9QAE0,UniRef50_A0A809T0J3,UniRef90_A0A1X9QAE0
OW849454.1|integron_03|OW849454.1_53	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
OW849454.1|integron_03|OW849454.1_54	94		Resolvease/recombinase					UPI00000D137B	UniRef100_A0A221ZPW9,UniRef50_A0A221ZPW9,UniRef90_A0A221ZPW9
OW849458.1|integron_01|OW849458.1_101	198	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI0003B04C42	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849458.1|integron_01|OW849458.1_102	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
OW849458.1|integron_01|OW849458.1_103	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849458.1|integron_02|OW849458.1_138	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849458.1|integron_02|OW849458.1_139	263	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677		WP_001261740.1	UPI00000B27E9	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
OW849458.1|integron_02|OW849458.1_140	157	dfrA16	trimethoprim-resistant dihydrofolate reductase DfrA16	1.5.1.3	GO:0004146				UniRef50_Q934B2,UniRef90_Q934B2
OW849459.1|integron_01|OW849459.1_35	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849459.1|integron_01|OW849459.1_36	157	dfrA15	trimethoprim-resistant dihydrofolate reductase DfrA15	1.5.1.3	GO:0004146				UniRef50_P95524,UniRef90_Q5QQ10
OW849467.1|integron_01|OW849467.1_117	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
OW849467.1|integron_01|OW849467.1_118	94		Resolvease/recombinase					UPI00000D137B	UniRef100_A0A221ZPW9,UniRef50_A0A221ZPW9,UniRef90_A0A221ZPW9
OW849475.1|integron_01|OW849475.1_103	215	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI000171EE49	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849475.1|integron_01|OW849475.1_104	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849475.1|integron_02|OW849475.1_141	209	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82				UPI000199CDC8	UniRef100_A0A2S0T0Y9,UniRef50_Q849Y4,UniRef90_Q849Y4
OW849475.1|integron_02|OW849475.1_142	246	istB	IS21-like element helper ATPase IstB		GO:0005524		WP_012695455.1	UPI000199CDC9	UniRef100_A0A444R6G0,UniRef50_G4SXI9,UniRef90_A0A8E6L9F0
OW849475.1|integron_03|OW849475.1_149	266	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	3.5.2.6	GO:0008800,GO:0016787,GO:0017001,GO:0042597,GO:0046677,GO:0046872		WP_013263789.1	UPI00000BF108	UniRef100_A0A0F7KYQ8,UniRef50_A0A0F7KYQ8,UniRef90_A0A0F7KYQ8
OW849475.1|integron_03|OW849475.1_150	208	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82		COG1670,JO		UPI0002A17C21	UniRef100_A0AAE9PX41,UniRef50_A0A6P1J1R6,UniRef90_D9MWQ6
OW849475.1|integron_03|OW849475.1_151	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849475.1|integron_03|OW849475.1_152	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849475.1|integron_03|OW849475.1_153	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849475.1|integron_03|OW849475.1_154	286	blaOXA	OXA-1 family class D beta-lactamase						
OW849475.1|integron_03|OW849475.1_155	218	qnrS2	quinolone resistance pentapeptide repeat protein QnrS2			COG1357,U	WP_012537714.1	UPI0000D8A1D8	UniRef100_A0AAE4NF83,UniRef50_Q87K03,UniRef90_A0A3S4TN49
OW849475.1|integron_03|OW849475.1_156	210	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	2.3.1.28	GO:0008811,GO:0016740,GO:0046677	COG0110,R	WP_000186237.1	UPI0000000D0A	UniRef100_P50868,UniRef50_P26841,UniRef90_P50868
OW849475.1|integron_03|OW849475.1_157	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
OW849475.1|integron_03|OW849475.1_158	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849481.1|integron_01|OW849481.1_8	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849481.1|integron_01|OW849481.1_9	262	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	2.7.7.47			WP_000503573.1	UPI00000BE4E8	UniRef100_Q9R3A9,UniRef50_Q9R3A9,UniRef90_Q9R3A9
OW849481.1|integron_01|OW849481.1_10	199	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	1.5.1.3	GO:0004146			UPI0001E654C9	UniRef100_A0A8D9KLG0,UniRef50_A0A8E8HUV3,UniRef90_C7S9T5
OW849481.1|integron_02|OW849481.1_14	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
OW849481.1|integron_02|OW849481.1_15	94		Resolvease/recombinase					UPI00000D137B	UniRef100_A0A221ZPW9,UniRef50_A0A221ZPW9,UniRef90_A0A221ZPW9
OW849481.1|integron_03|OW849481.1_88	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849481.1|integron_03|OW849481.1_89	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
OW849481.1|integron_03|OW849481.1_90	182	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3				WP_012783949.1	UPI0001B22EC7	UniRef100_C7S9D1,UniRef50_C7S9D1,UniRef90_C7S9D1
OW849484.1|integron_01|OW849484.1_97	157	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	1.5.1.3	GO:0004146	COG0262,H	WP_004201280.1	UPI00005051FA	UniRef100_F8T8W2,UniRef50_P95524,UniRef90_F8T8W2
OW849484.1|integron_01|OW849484.1_98	144		Resolvease/recombinase					UPI000297039A	UniRef100_A0A221ZPW9,UniRef50_A0A221ZPW9,UniRef90_A0A221ZPW9
OW849484.1|integron_02|OW849484.1_166	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849484.1|integron_02|OW849484.1_167	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
OW849484.1|integron_02|OW849484.1_168	182	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3				WP_012783949.1	UPI0001B22EC7	UniRef100_C7S9D1,UniRef50_C7S9D1,UniRef90_C7S9D1
OW849484.1|integron_03|OW849484.1_192	301	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47	GO:0005524,GO:0009012,GO:0046677,GO:0070566				UniRef50_P0AG05,UniRef90_P0AG05
OW849484.1|integron_03|OW849484.1_193	125		IS1 family transposase		GO:0004803		WP_000344405.1	UPI000000E2D9	UniRef100_B1VCF3,UniRef50_P0CF25,UniRef90_B1VCF3
OW849485.1|integron_01|OW849485.1_48	266	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	3.5.2.6	GO:0008800,GO:0016787,GO:0017001,GO:0042597,GO:0046677,GO:0046872		WP_013263789.1	UPI00000BF108	UniRef100_A0A0F7KYQ8,UniRef50_A0A0F7KYQ8,UniRef90_A0A0F7KYQ8
OW849485.1|integron_01|OW849485.1_49	208	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82		COG1670,JO		UPI0002A17C21	UniRef100_A0AAE9PX41,UniRef50_A0A6P1J1R6,UniRef90_D9MWQ6
OW849485.1|integron_01|OW849485.1_50	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849485.1|integron_01|OW849485.1_51	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849485.1|integron_01|OW849485.1_52	210	catB2	type B-2 chloramphenicol O-acetyltransferase CatB2	2.3.1.28	GO:0008811,GO:0016740,GO:0046677		WP_012477387.1	UPI00000B6AB7	UniRef100_P26838,UniRef50_P26838,UniRef90_P26838
OW849485.1|integron_01|OW849485.1_53	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849504.1|integron_01|OW849504.1_396	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849504.1|integron_01|OW849504.1_397	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
OW849504.1|integron_01|OW849504.1_398	198	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI0003B04C42	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849504.1|integron_02|OW849504.1_402	266	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	3.5.2.6	GO:0008800,GO:0016787,GO:0017001,GO:0042597,GO:0046677,GO:0046872		WP_013263789.1	UPI00000BF108	UniRef100_A0A0F7KYQ8,UniRef50_A0A0F7KYQ8,UniRef90_A0A0F7KYQ8
OW849504.1|integron_02|OW849504.1_403	208	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82		COG1670,JO		UPI0002A17C21	UniRef100_A0AAE9PX41,UniRef50_A0A6P1J1R6,UniRef90_D9MWQ6
OW849504.1|integron_02|OW849504.1_404	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849504.1|integron_02|OW849504.1_405	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849504.1|integron_02|OW849504.1_406	199	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82				UPI000B61EFAA	UniRef100_A0A218N237,UniRef50_P19650,UniRef90_C7S9C9
OW849504.1|integron_02|OW849504.1_407	78	dfrB1	trimethoprim-resistant dihydrofolate reductase DfrB1	1.5.1.3	GO:0004146,GO:0006730,GO:0009410,GO:0031427,GO:0046654,GO:0046677		WP_000442373.1	UPI0000000584	UniRef100_P00383,UniRef50_P00383,UniRef90_P00383
OW849504.1|integron_02|OW849504.1_408	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_A5YVY0
OW849504.1|integron_02|OW849504.1_409	199	aac(6')-Ib	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr	2.3.1.82			WP_001749987.1	UPI00002265A7	UniRef100_C7S9C9,UniRef50_P19650,UniRef90_C7S9C9
OW849504.1|integron_02|OW849504.1_410	291	blaOXA	OXA-1 family class D beta-lactamase	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677	COG2602,V		UPI0001B22EC6	UniRef100_P13661,UniRef50_P13661,UniRef90_P13661
OW849504.1|integron_02|OW849504.1_411	210	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	2.3.1.28	GO:0008811,GO:0016740,GO:0046677	COG0110,R	WP_000186237.1	UPI0000000D0A	UniRef100_P50868,UniRef50_P26841,UniRef90_P50868
OW849504.1|integron_02|OW849504.1_412	150	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3				WP_001749986.1	UPI000005E9A4	UniRef100_A0A5P1MSY4,UniRef50_A0A5P1MSY4,UniRef90_A0A5P1MSY4
OW849504.1|integron_02|OW849504.1_413	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849504.1|integron_03|OW849504.1_444	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849504.1|integron_03|OW849504.1_445	259	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	2.7.7.47	GO:0005524,GO:0009012,GO:0046677			UPI001D5A5E64	UniRef100_A0A6G8FA23,UniRef50_P0AG05,UniRef90_P14511
OW849504.1|integron_03|OW849504.1_446	198	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI0003B04C42	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849517.1|integron_01|OW849517.1_216	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849517.1|integron_01|OW849517.1_217	259	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	2.7.7.47					UniRef50_Q51348,UniRef90_Q0PRF6
OW849517.1|integron_01|OW849517.1_218	266	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	3.5.2.6	GO:0005886,GO:0008658,GO:0008800,GO:0017001,GO:0042597,GO:0046677,GO:0071555	COG2602,V	WP_000846390.1	UPI00000009A2	UniRef100_P14489,UniRef50_P14489,UniRef90_P14489
OW849517.1|integron_01|OW849517.1_219	210	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	2.3.1.28	GO:0008811,GO:0016740,GO:0046677		WP_048608591.1	UPI000012703E	UniRef100_P50869,UniRef50_P26841,UniRef90_P50869
OW849517.1|integron_01|OW849517.1_220	215	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI000171EE49	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849520.1|integron_01|OW849520.1_27	246	blaIMP-13	subclass B1 metallo-beta-lactamase IMP-13	3.5.2.6	GO:0008270,GO:0008800,GO:0017001,GO:0042597,GO:0046677		WP_042862936.1	UPI00001B2F4A	UniRef100_Q7WYA8,UniRef50_P52699,UniRef90_Q7WYA8
OW849520.1|integron_01|OW849520.1_28	184	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	2.3.1.82					UniRef50_P19650,UniRef90_A0A159Z9V0
OW849520.1|integron_01|OW849520.1_29	275	blaOXA-2	oxacillin-hydrolyzing class D beta-lactamase OXA-2	3.5.2.6	GO:0008658,GO:0008800,GO:0017001,GO:0046677		WP_001007673.1	UPI0000000BD0	UniRef100_P0A1V9,UniRef50_O84955,UniRef90_P0A1V9
OW849520.1|integron_01|OW849520.1_30	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849525.1|integron_01|OW849525.1_52	157	dfrA15	trimethoprim-resistant dihydrofolate reductase DfrA15	1.5.1.3	GO:0004146				UniRef50_P95524,UniRef90_Q5QQ10
OW849525.1|integron_01|OW849525.1_53	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849533.1|integron_01|OW849533.1_102	198	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	2.7.7.46				UPI0003B04C42	UniRef100_A0A2R4KLR4,UniRef50_Q6X3H6,UniRef90_Q6X3H6
OW849533.1|integron_01|OW849533.1_103	115	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1		GO:0005886,GO:0016020,GO:0022857	COG2076,V	WP_000679427.1	UPI0000000BEC	UniRef100_P0AA22,UniRef50_P0AA22,UniRef90_P0AA22
OW849533.1|integron_02|OW849533.1_139	209	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82				UPI000199CDC8	UniRef100_A0A2S0T0Y9,UniRef50_Q849Y4,UniRef90_Q849Y4
OW849533.1|integron_02|OW849533.1_140	246	istB	IS21-like element helper ATPase IstB		GO:0005524		WP_012695455.1	UPI000199CDC9	UniRef100_A0A444R6G0,UniRef50_G4SXI9,UniRef90_A0A8E6L9F0
OW849533.1|integron_03|OW849533.1_147	266	blaVIM-1	subclass B1 metallo-beta-lactamase VIM-1	3.5.2.6	GO:0008800,GO:0016787,GO:0017001,GO:0042597,GO:0046677,GO:0046872		WP_013263789.1	UPI00000BF108	UniRef100_A0A0F7KYQ8,UniRef50_A0A0F7KYQ8,UniRef90_A0A0F7KYQ8
OW849533.1|integron_03|OW849533.1_148	208	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	2.3.1.82		COG1670,JO		UPI0002A17C21	UniRef100_A0AAE9PX41,UniRef50_A0A6P1J1R6,UniRef90_D9MWQ6
